order_id,customer_id,product_id,product_name,category,quantity,unit_price,amount,status,order_date
ORD-046615,7,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,completed,2026-07-23T15:37:39+00:00
ORD-046616,8,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-23T17:43:05+00:00
ORD-046617,1,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,refunded,2026-07-23T06:22:47+00:00
ORD-046618,9,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-07-23T03:50:27+00:00
ORD-046619,3,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-23T13:07:04+00:00
ORD-046620,8,7,Standing Desk 120cm,furniture,4,449.00,1796.00,pending,2026-07-23T21:47:33+00:00
ORD-046621,7,5,Over-ear Headphones,audio,1,199.95,199.95,cancelled,2026-07-23T18:21:24+00:00
ORD-046622,8,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,pending,2026-07-23T05:29:36+00:00
ORD-046623,4,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,cancelled,2026-07-23T01:43:31+00:00
ORD-046624,8,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-07-23T05:43:56+00:00
ORD-046625,6,2,Wireless Mouse,peripherals,2,49.50,99.00,pending,2026-07-23T21:03:26+00:00
ORD-046626,6,8,Ergonomic Chair,furniture,3,612.75,1838.25,completed,2026-07-23T01:05:15+00:00
ORD-046627,10,6,Desk Speakers Pair,audio,1,89.00,89.00,refunded,2026-07-23T02:16:35+00:00
ORD-046628,8,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-07-23T16:55:33+00:00
ORD-046629,2,2,Wireless Mouse,peripherals,1,49.50,49.50,pending,2026-07-23T04:46:22+00:00
ORD-046630,9,2,Wireless Mouse,peripherals,3,49.50,148.50,refunded,2026-07-23T22:08:25+00:00
ORD-046631,9,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-07-23T03:51:02+00:00
ORD-046632,7,3,27in 1440p Monitor,displays,3,319.99,959.97,pending,2026-07-23T10:00:13+00:00
ORD-046633,5,8,Ergonomic Chair,furniture,1,612.75,612.75,refunded,2026-07-23T12:40:40+00:00
ORD-046634,7,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,refunded,2026-07-23T20:13:13+00:00
ORD-046635,9,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,cancelled,2026-07-23T10:31:33+00:00
ORD-046636,1,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-07-23T23:57:13+00:00
ORD-046637,1,8,Ergonomic Chair,furniture,4,612.75,2451.00,pending,2026-07-23T14:57:28+00:00
ORD-046638,7,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,pending,2026-07-23T13:57:22+00:00
ORD-046639,1,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-23T16:25:11+00:00
ORD-046640,10,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,cancelled,2026-07-23T00:17:22+00:00
ORD-046641,9,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-07-23T21:00:24+00:00
ORD-046642,7,8,Ergonomic Chair,furniture,5,612.75,3063.75,pending,2026-07-23T14:12:44+00:00
ORD-046643,5,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-07-23T00:48:18+00:00
ORD-046644,10,8,Ergonomic Chair,furniture,1,612.75,612.75,cancelled,2026-07-23T01:38:43+00:00
ORD-046645,5,3,27in 1440p Monitor,displays,3,319.99,959.97,completed,2026-07-23T01:48:21+00:00
ORD-046646,8,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-07-23T20:55:03+00:00
ORD-046647,1,7,Standing Desk 120cm,furniture,2,449.00,898.00,cancelled,2026-07-23T01:57:28+00:00
ORD-046648,7,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-07-23T11:40:58+00:00
ORD-046649,8,2,Wireless Mouse,peripherals,3,49.50,148.50,pending,2026-07-23T13:25:00+00:00
ORD-046650,2,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-07-23T11:00:40+00:00
ORD-046651,8,6,Desk Speakers Pair,audio,2,89.00,178.00,cancelled,2026-07-23T20:59:21+00:00
ORD-046652,4,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-07-23T06:50:53+00:00
ORD-046653,5,7,Standing Desk 120cm,furniture,5,449.00,2245.00,completed,2026-07-23T17:22:58+00:00
ORD-046654,3,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-07-23T23:35:48+00:00
ORD-046655,3,3,27in 1440p Monitor,displays,1,319.99,319.99,refunded,2026-07-23T19:21:56+00:00
ORD-046656,3,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-07-23T08:32:02+00:00
ORD-046657,8,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,cancelled,2026-07-23T08:06:02+00:00
ORD-046658,7,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-23T00:49:47+00:00
ORD-046659,3,7,Standing Desk 120cm,furniture,2,449.00,898.00,completed,2026-07-23T12:09:11+00:00
ORD-046660,7,2,Wireless Mouse,peripherals,3,49.50,148.50,cancelled,2026-07-23T16:56:33+00:00
ORD-046661,9,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,refunded,2026-07-23T20:43:24+00:00
ORD-046662,2,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-07-23T13:46:22+00:00
ORD-046663,2,7,Standing Desk 120cm,furniture,5,449.00,2245.00,cancelled,2026-07-23T16:27:57+00:00
ORD-046664,10,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-23T02:34:02+00:00
ORD-046665,3,6,Desk Speakers Pair,audio,1,89.00,89.00,pending,2026-07-23T01:40:29+00:00
ORD-046666,4,1,Mechanical Keyboard 75%,peripherals,4,129.00,516.00,completed,2026-07-23T21:13:03+00:00
ORD-046667,4,5,Over-ear Headphones,audio,4,199.95,799.80,refunded,2026-07-23T16:30:05+00:00
ORD-046668,9,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-07-23T09:52:53+00:00
ORD-046669,9,8,Ergonomic Chair,furniture,1,612.75,612.75,pending,2026-07-23T22:11:29+00:00
ORD-046670,8,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-23T15:22:33+00:00
ORD-046671,9,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-23T05:07:29+00:00
ORD-046672,9,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,pending,2026-07-23T01:54:45+00:00
ORD-046673,2,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-23T13:17:39+00:00
ORD-046674,1,2,Wireless Mouse,peripherals,5,49.50,247.50,refunded,2026-07-23T15:09:27+00:00
ORD-046675,4,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-23T01:32:47+00:00
ORD-046676,7,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-23T17:58:37+00:00
ORD-046677,2,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-23T13:05:23+00:00
ORD-046678,10,3,27in 1440p Monitor,displays,5,319.99,1599.95,pending,2026-07-23T06:41:57+00:00
ORD-046679,6,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,refunded,2026-07-23T16:12:19+00:00
ORD-046680,3,5,Over-ear Headphones,audio,2,199.95,399.90,cancelled,2026-07-23T07:46:45+00:00
ORD-046681,3,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-23T21:09:42+00:00
ORD-046682,5,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-23T17:03:00+00:00
ORD-046683,6,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-07-23T02:51:58+00:00
ORD-046684,7,2,Wireless Mouse,peripherals,1,49.50,49.50,cancelled,2026-07-23T11:50:58+00:00
ORD-046685,3,7,Standing Desk 120cm,furniture,1,449.00,449.00,completed,2026-07-23T05:45:41+00:00
ORD-046686,8,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-23T05:25:24+00:00
ORD-046687,3,6,Desk Speakers Pair,audio,5,89.00,445.00,cancelled,2026-07-23T12:43:13+00:00
ORD-046688,6,3,27in 1440p Monitor,displays,3,319.99,959.97,refunded,2026-07-23T02:11:11+00:00
ORD-046689,3,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,refunded,2026-07-23T20:47:23+00:00
ORD-046690,3,4,34in Ultrawide Monitor,displays,5,579.00,2895.00,cancelled,2026-07-23T07:48:47+00:00
ORD-046691,7,5,Over-ear Headphones,audio,2,199.95,399.90,refunded,not-a-valid-date
ORD-046692,4,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-23T23:38:58+00:00
ORD-046693,8,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,completed,2026-07-23T20:56:46+00:00
ORD-046694,8,6,Desk Speakers Pair,audio,4,89.00,356.00,pending,2026-07-23T07:38:04+00:00
ORD-046695,8,3,27in 1440p Monitor,displays,4,319.99,1279.96,completed,2026-07-23T12:16:53+00:00
ORD-046696,10,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-23T11:31:38+00:00
ORD-046697,6,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-23T07:24:14+00:00
ORD-046698,7,3,27in 1440p Monitor,displays,3,319.99,959.97,refunded,2026-07-23T20:23:44+00:00
ORD-046699,2,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,completed,2026-07-23T22:15:09+00:00
ORD-046700,3,5,Over-ear Headphones,audio,2,199.95,399.90,cancelled,2026-07-23T00:57:29+00:00
ORD-046701,6,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,refunded,2026-07-23T20:14:58+00:00
ORD-046702,8,5,Over-ear Headphones,audio,5,199.95,999.75,refunded,2026-07-23T14:26:50+00:00
ORD-046703,5,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,cancelled,2026-07-23T23:36:27+00:00
ORD-046704,10,7,Standing Desk 120cm,furniture,5,449.00,2245.00,pending,2026-07-23T06:17:57+00:00
ORD-046705,7,8,Ergonomic Chair,furniture,4,612.75,2451.00,pending,2026-07-23T17:16:11+00:00
ORD-046706,3,6,Desk Speakers Pair,audio,4,89.00,356.00,pending,2026-07-23T12:49:57+00:00
ORD-046707,1,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-07-23T00:44:02+00:00
ORD-046708,6,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-07-23T16:29:58+00:00
ORD-046709,8,7,Standing Desk 120cm,furniture,2,449.00,898.00,completed,2026-07-23T05:16:33+00:00
ORD-046710,8,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,cancelled,2026-07-23T02:36:47+00:00
ORD-046711,10,5,Over-ear Headphones,audio,2,199.95,399.90,cancelled,2026-07-23T04:26:20+00:00
ORD-046712,7,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-23T11:19:36+00:00
ORD-046713,7,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,cancelled,2026-07-23T15:18:47+00:00
ORD-046714,1,7,Standing Desk 120cm,furniture,3,449.00,1347.00,cancelled,2026-07-23T10:30:44+00:00
ORD-046715,2,9,USB-C Hub 8-in-1,accessories,5,39.99,199.95,cancelled,2026-07-23T02:48:00+00:00
ORD-046716,1,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,cancelled,2026-07-23T20:52:33+00:00
ORD-046717,3,2,Wireless Mouse,peripherals,4,49.50,198.00,refunded,2026-07-23T16:49:59+00:00
ORD-046718,5,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,refunded,2026-07-23T08:57:37+00:00
ORD-046719,4,8,Ergonomic Chair,furniture,4,612.75,2451.00,refunded,2026-07-23T07:00:35+00:00
ORD-046720,6,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,completed,2026-07-23T15:02:45+00:00
ORD-046721,2,5,Over-ear Headphones,audio,5,199.95,999.75,pending,2026-07-23T09:53:54+00:00
ORD-046722,4,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-23T11:44:37+00:00
ORD-046723,3,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-07-23T04:40:20+00:00
ORD-046724,7,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,completed,2026-07-23T01:45:16+00:00
ORD-046725,2,5,Over-ear Headphones,audio,4,199.95,799.80,cancelled,2026-07-23T20:35:50+00:00
ORD-046726,10,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,completed,2026-07-23T07:01:37+00:00
ORD-046727,3,3,27in 1440p Monitor,displays,2,319.99,639.98,cancelled,2026-07-23T19:55:04+00:00
ORD-046728,1,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,not-a-valid-date
ORD-046729,9,2,Wireless Mouse,peripherals,1,49.50,49.50,cancelled,2026-07-23T08:21:16+00:00
ORD-046730,4,2,Wireless Mouse,peripherals,2,49.50,99.00,refunded,2026-07-23T15:02:11+00:00
ORD-046731,10,5,Over-ear Headphones,audio,4,199.95,799.80,completed,2026-07-23T07:00:19+00:00
ORD-046732,3,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-07-23T09:33:53+00:00
ORD-046733,4,2,Wireless Mouse,peripherals,5,49.50,247.50,pending,2026-07-23T22:57:22+00:00
ORD-046734,2,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-23T09:45:28+00:00
ORD-046735,10,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,cancelled,2026-07-23T06:03:11+00:00
ORD-046736,8,10,Laptop Stand Aluminium,accessories,5,27.50,137.50,pending,2026-07-23T10:14:41+00:00
ORD-046737,10,3,27in 1440p Monitor,displays,3,319.99,959.97,refunded,2026-07-23T00:58:40+00:00
ORD-046738,7,6,Desk Speakers Pair,audio,3,89.00,267.00,refunded,2026-07-23T02:30:04+00:00
ORD-046739,1,5,Over-ear Headphones,audio,5,199.95,999.75,refunded,2026-07-23T06:48:24+00:00
ORD-046740,10,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-23T14:38:22+00:00
ORD-046741,9,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,pending,2026-07-23T12:38:45+00:00
ORD-046742,4,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,cancelled,2026-07-23T05:45:56+00:00
ORD-046743,2,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-07-23T20:57:37+00:00
ORD-046744,4,7,Standing Desk 120cm,furniture,1,449.00,449.00,pending,2026-07-23T22:13:55+00:00
ORD-046745,6,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-23T17:35:47+00:00
ORD-046746,1,3,27in 1440p Monitor,displays,1,319.99,319.99,cancelled,2026-07-23T08:17:45+00:00
ORD-046747,8,2,Wireless Mouse,peripherals,4,49.50,198.00,refunded,2026-07-23T07:30:20+00:00
ORD-046748,1,8,Ergonomic Chair,furniture,5,612.75,3063.75,completed,2026-07-23T09:29:46+00:00
ORD-046749,10,5,Over-ear Headphones,audio,5,199.95,999.75,pending,2026-07-23T01:53:51+00:00
ORD-046750,10,7,Standing Desk 120cm,furniture,4,449.00,1796.00,cancelled,2026-07-23T05:42:42+00:00
ORD-046751,10,5,Over-ear Headphones,audio,1,199.95,199.95,pending,2026-07-23T08:43:05+00:00
ORD-046752,7,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-23T20:32:17+00:00
ORD-046753,5,3,27in 1440p Monitor,displays,4,319.99,1279.96,cancelled,2026-07-23T04:45:01+00:00
ORD-046754,7,5,Over-ear Headphones,audio,2,199.95,399.90,cancelled,2026-07-23T23:31:33+00:00
ORD-046755,9,2,Wireless Mouse,peripherals,4,49.50,198.00,completed,2026-07-23T15:11:45+00:00
ORD-046756,3,4,34in Ultrawide Monitor,displays,1,579.00,579.00,completed,2026-07-23T20:48:30+00:00
ORD-046757,3,3,27in 1440p Monitor,displays,4,319.99,1279.96,pending,2026-07-23T19:52:57+00:00
ORD-046758,10,3,27in 1440p Monitor,displays,4,319.99,1279.96,pending,2026-07-23T16:12:57+00:00
ORD-046759,9,3,27in 1440p Monitor,displays,4,319.99,1279.96,pending,2026-07-23T19:07:39+00:00
ORD-046760,3,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,pending,2026-07-23T06:55:14+00:00
ORD-046761,7,5,Over-ear Headphones,audio,3,199.95,599.85,pending,2026-07-23T07:59:43+00:00
ORD-046762,5,2,Wireless Mouse,peripherals,4,49.50,198.00,completed,2026-07-23T00:21:12+00:00
ORD-046763,8,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,completed,2026-07-23T16:38:48+00:00
ORD-046764,4,7,Standing Desk 120cm,furniture,2,449.00,898.00,pending,2026-07-23T15:36:24+00:00
ORD-046765,5,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,pending,2026-07-23T06:53:43+00:00
ORD-046766,7,5,Over-ear Headphones,audio,5,199.95,999.75,pending,2026-07-23T01:29:22+00:00
ORD-046767,1,4,34in Ultrawide Monitor,displays,2,579.00,1158.00,completed,2026-07-23T15:14:04+00:00
ORD-046768,9,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-07-23T21:42:16+00:00
ORD-046769,5,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-07-23T04:14:52+00:00
ORD-046770,3,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-07-23T01:57:24+00:00
ORD-046771,10,3,27in 1440p Monitor,displays,1,319.99,319.99,cancelled,2026-07-23T16:01:14+00:00
ORD-046772,10,6,Desk Speakers Pair,audio,1,89.00,89.00,cancelled,2026-07-23T01:06:52+00:00
ORD-046773,3,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-23T12:54:39+00:00
ORD-046774,7,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-23T12:05:07+00:00
ORD-046775,5,7,Standing Desk 120cm,furniture,3,449.00,1347.00,completed,2026-07-23T03:15:50+00:00
ORD-046776,6,6,Desk Speakers Pair,audio,3,89.00,267.00,cancelled,2026-07-23T18:41:14+00:00
ORD-046777,3,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,completed,2026-07-23T17:11:10+00:00
ORD-046778,8,7,Standing Desk 120cm,furniture,1,449.00,449.00,cancelled,2026-07-23T01:57:22+00:00
ORD-046779,7,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-23T11:41:38+00:00
ORD-046780,9,2,Wireless Mouse,peripherals,4,49.50,198.00,pending,2026-07-23T16:39:42+00:00
ORD-046781,10,2,Wireless Mouse,peripherals,2,49.50,99.00,cancelled,2026-07-23T12:58:53+00:00
ORD-046782,8,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,refunded,2026-07-23T03:00:07+00:00
ORD-046783,6,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-07-23T14:16:26+00:00
ORD-046784,3,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,refunded,2026-07-23T04:59:51+00:00
ORD-046785,3,2,Wireless Mouse,peripherals,5,49.50,247.50,refunded,2026-07-23T02:59:35+00:00
ORD-046786,9,6,Desk Speakers Pair,audio,1,89.00,89.00,refunded,2026-07-23T13:59:43+00:00
ORD-046787,2,3,27in 1440p Monitor,displays,5,319.99,1599.95,completed,2026-07-23T07:26:59+00:00
ORD-046788,1,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-07-23T08:22:11+00:00
ORD-046789,9,4,34in Ultrawide Monitor,displays,4,579.00,2316.00,pending,2026-07-23T06:20:29+00:00
ORD-046790,3,6,Desk Speakers Pair,audio,2,89.00,178.00,completed,2026-07-23T14:01:02+00:00
ORD-046791,10,3,27in 1440p Monitor,displays,3,319.99,959.97,completed,2026-07-23T18:46:50+00:00
ORD-046792,7,2,Wireless Mouse,peripherals,2,49.50,99.00,completed,2026-07-23T14:52:54+00:00
ORD-046793,1,8,Ergonomic Chair,furniture,5,612.75,3063.75,refunded,2026-07-23T21:58:14+00:00
ORD-046794,1,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-07-23T01:33:00+00:00
ORD-046795,8,6,Desk Speakers Pair,audio,4,89.00,356.00,completed,2026-07-23T19:49:27+00:00
ORD-046796,5,5,Over-ear Headphones,audio,1,199.95,199.95,completed,2026-07-23T01:58:39+00:00
ORD-046797,7,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,cancelled,2026-07-23T21:24:21+00:00
ORD-046798,3,5,Over-ear Headphones,audio,1,199.95,199.95,completed,2026-07-23T03:36:00+00:00
ORD-046799,5,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,completed,2026-07-23T13:04:51+00:00
ORD-046800,1,2,Wireless Mouse,peripherals,2,49.50,99.00,completed,2026-07-23T07:26:33+00:00
ORD-046801,1,5,Over-ear Headphones,audio,4,199.95,799.80,pending,2026-07-23T02:18:37+00:00
ORD-046802,9,2,Wireless Mouse,peripherals,4,49.50,198.00,cancelled,2026-07-23T03:58:22+00:00
ORD-046803,8,7,Standing Desk 120cm,furniture,2,449.00,898.00,cancelled,2026-07-23T07:48:43+00:00
ORD-046804,1,7,Standing Desk 120cm,furniture,3,449.00,1347.00,pending,2026-07-23T13:56:48+00:00
ORD-046805,10,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-23T08:38:14+00:00
ORD-046806,2,5,Over-ear Headphones,audio,3,199.95,599.85,refunded,2026-07-23T08:52:26+00:00
ORD-046807,3,4,34in Ultrawide Monitor,displays,1,579.00,579.00,pending,2026-07-23T00:45:09+00:00
ORD-046808,3,8,Ergonomic Chair,furniture,4,612.75,2451.00,completed,2026-07-23T01:02:42+00:00
ORD-046809,2,2,Wireless Mouse,peripherals,4,49.50,198.00,refunded,2026-07-23T08:15:10+00:00
ORD-046810,10,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,pending,2026-07-23T10:59:33+00:00
ORD-046811,2,10,Laptop Stand Aluminium,accessories,3,27.50,82.50,refunded,2026-07-23T07:59:02+00:00
ORD-046812,3,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,refunded,2026-07-23T11:06:46+00:00
ORD-046813,1,6,Desk Speakers Pair,audio,3,89.00,267.00,completed,2026-07-23T16:36:04+00:00
ORD-046814,5,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,pending,2026-07-23T17:16:26+00:00
ORD-046815,9,8,Ergonomic Chair,furniture,5,612.75,3063.75,cancelled,2026-07-23T19:06:22+00:00
ORD-046816,1,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,pending,2026-07-23T13:48:57+00:00
ORD-046817,2,8,Ergonomic Chair,furniture,2,612.75,1225.50,pending,2026-07-23T12:16:47+00:00
ORD-046818,7,9,USB-C Hub 8-in-1,accessories,1,39.99,39.99,completed,2026-07-23T19:01:37+00:00
ORD-046819,6,7,Standing Desk 120cm,furniture,1,449.00,449.00,refunded,2026-07-23T14:01:07+00:00
ORD-046820,3,8,Ergonomic Chair,furniture,3,612.75,1838.25,cancelled,2026-07-23T21:29:56+00:00
ORD-046821,2,5,Over-ear Headphones,audio,3,199.95,599.85,completed,2026-07-23T08:02:18+00:00
ORD-046822,7,6,Desk Speakers Pair,audio,3,89.00,267.00,pending,2026-07-23T05:42:28+00:00
ORD-046823,6,3,27in 1440p Monitor,displays,1,319.99,319.99,refunded,2026-07-23T04:19:13+00:00
ORD-046824,3,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,pending,2026-07-23T13:22:32+00:00
ORD-046825,8,2,Wireless Mouse,peripherals,1,49.50,49.50,completed,2026-07-23T07:04:55+00:00
ORD-046826,4,1,Mechanical Keyboard 75%,peripherals,5,129.00,645.00,cancelled,2026-07-23T21:02:06+00:00
ORD-046827,7,10,Laptop Stand Aluminium,accessories,2,27.50,55.00,pending,2026-07-23T03:08:22+00:00
ORD-046828,1,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,completed,2026-07-23T17:04:41+00:00
ORD-046829,9,5,Over-ear Headphones,audio,5,199.95,999.75,cancelled,2026-07-23T12:11:41+00:00
ORD-046830,9,6,Desk Speakers Pair,audio,4,89.00,356.00,pending,2026-07-23T02:21:17+00:00
ORD-046831,6,6,Desk Speakers Pair,audio,2,89.00,178.00,refunded,2026-07-23T20:35:18+00:00
ORD-046832,9,1,Mechanical Keyboard 75%,peripherals,1,129.00,129.00,cancelled,2026-07-23T18:23:51+00:00
ORD-046833,3,2,Wireless Mouse,peripherals,1,49.50,49.50,pending,2026-07-23T10:57:42+00:00
ORD-046834,10,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-07-23T18:19:07+00:00
ORD-046835,5,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,refunded,2026-07-23T16:32:26+00:00
ORD-046836,2,6,Desk Speakers Pair,audio,4,89.00,356.00,pending,2026-07-23T06:28:19+00:00
ORD-046837,8,4,34in Ultrawide Monitor,displays,1,579.00,579.00,refunded,2026-07-23T01:28:18+00:00
ORD-046838,9,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,pending,2026-07-23T16:27:28+00:00
ORD-046839,5,4,34in Ultrawide Monitor,displays,3,579.00,1737.00,completed,2026-07-23T17:50:17+00:00
ORD-046840,4,2,Wireless Mouse,peripherals,3,49.50,148.50,cancelled,2026-07-23T06:53:16+00:00
ORD-046841,9,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-23T04:01:28+00:00
ORD-046842,5,7,Standing Desk 120cm,furniture,5,449.00,2245.00,completed,2026-07-23T22:06:30+00:00
ORD-046843,10,9,USB-C Hub 8-in-1,accessories,2,39.99,79.98,refunded,2026-07-23T11:46:50+00:00
ORD-046844,10,5,Over-ear Headphones,audio,2,199.95,399.90,pending,2026-07-23T09:18:19+00:00
ORD-046845,2,2,Wireless Mouse,peripherals,1,49.50,49.50,cancelled,2026-07-23T07:02:25+00:00
ORD-046846,6,5,Over-ear Headphones,audio,4,199.95,799.80,refunded,2026-07-23T17:25:47+00:00
ORD-046847,9,9,USB-C Hub 8-in-1,accessories,4,39.99,159.96,cancelled,2026-07-23T20:11:58+00:00
ORD-046848,7,10,Laptop Stand Aluminium,accessories,4,27.50,110.00,pending,2026-07-23T03:13:29+00:00
ORD-046849,7,5,Over-ear Headphones,audio,2,199.95,399.90,completed,2026-07-23T23:58:11+00:00
ORD-046850,6,9,USB-C Hub 8-in-1,accessories,3,39.99,119.97,pending,2026-07-23T16:39:26+00:00
ORD-046851,5,4,34in Ultrawide Monitor,displays,1,579.00,579.00,cancelled,2026-07-23T00:17:12+00:00
ORD-046852,1,10,Laptop Stand Aluminium,accessories,1,27.50,27.50,completed,2026-07-23T02:37:15+00:00
ORD-046853,1,1,Mechanical Keyboard 75%,peripherals,3,129.00,387.00,refunded,2026-07-23T09:19:15+00:00
ORD-046854,2,3,27in 1440p Monitor,displays,3,319.99,959.97,cancelled,2026-07-23T21:57:35+00:00
ORD-046855,8,7,Standing Desk 120cm,furniture,2,449.00,898.00,refunded,2026-07-23T01:58:28+00:00
ORD-046856,3,7,Standing Desk 120cm,furniture,5,449.00,2245.00,pending,2026-07-23T11:24:31+00:00
ORD-046857,1,1,Mechanical Keyboard 75%,peripherals,2,129.00,258.00,refunded,2026-07-23T13:41:38+00:00
ORD-046858,8,7,Standing Desk 120cm,furniture,4,449.00,1796.00,refunded,2026-07-23T06:05:29+00:00
